"EventType","EventID","Order","SubjectID","ToolInstances","CodeStateID","ServerTimestamp","ProblemID","Correct"
"Submit","cb12af85b2c3f462ded8c6003b41fde6",2712,"S062","ITAP; Python",236,"2016-02-17T12:25:00","raiseToPower",TRUE
"Submit","df5cb1e37d712fd8ca8d2e621ab4a0a3",2713,"S062","ITAP; Python",2070,"2016-02-17T12:25:00","raiseToPower",FALSE
"Submit","f528c316fe63cb134cbc226f1e0a007c",2714,"S062","ITAP; Python",2071,"2016-02-17T12:28:00","convertToDegrees",FALSE
"Submit","789659287d1ec0f0fb3aa3c8152a0dc8",2715,"S062","ITAP; Python",2072,"2016-02-17T12:29:00","convertToDegrees",FALSE
"X-HintRequest","f105647ab27d73f3f38e10a33d84f359",2716,"S062","ITAP; Python",2073,"2016-02-17T12:31:00","isPunctuation",FALSE
"X-HintRequest","6cce95143b83e966c1df63caf32406fa",2717,"S062","ITAP; Python",2074,"2016-02-17T12:31:00","isPunctuation",FALSE
"X-HintRequest","e92da66a7159541264b01c49930fcd4b",2718,"S062","ITAP; Python",2075,"2016-02-17T12:32:00","isPunctuation",FALSE
"Submit","b676be41e9f857eb5d593e2fb7032fa5",2719,"S062","ITAP; Python",2076,"2016-02-17T12:37:00","findRoot",FALSE
"Submit","177841aa2211e331785ba3f133a13e98",2720,"S062","ITAP; Python",2077,"2016-02-17T12:38:00","findRoot",FALSE
"Submit","97a07575b43213f723527f615013ce01",2721,"S062","ITAP; Python",2078,"2016-02-17T12:38:00","findRoot",FALSE
"Submit","245ea2aa82e45b5bab676c1c16550248",2722,"S062","ITAP; Python",2079,"2016-02-17T12:39:00","findRoot",FALSE
"X-HintRequest","4e477fc4c739f17ba3799add3154c9a6",2723,"S062","ITAP; Python",2079,"2016-02-17T12:39:00","findRoot",FALSE
"Submit","f2f887c0a3fc6256231451b1a9e149ff",2724,"S062","ITAP; Python",2080,"2016-02-17T12:40:00","findRoot",FALSE
"Submit","dafdd812f828afb39a1fb8246127ffab",2725,"S062","ITAP; Python",2081,"2016-02-17T12:41:00","findRoot",FALSE
"X-HintRequest","f5298e16e2c4b17b01bd1447a4808ae1",2726,"S062","ITAP; Python",2081,"2016-02-17T12:41:00","findRoot",FALSE
"Submit","938f03c15b0a84c88f5585ca57e5ee08",2727,"S062","ITAP; Python",2082,"2016-02-17T12:42:00","findRoot",FALSE
"Submit","271aa18bfd4550704183a2ae930114c6",2728,"S062","ITAP; Python",2083,"2016-02-17T12:42:00","intToFloat",FALSE
"Submit","6f4318cf33907d26ad774182b50247df",2729,"S062","ITAP; Python",1748,"2016-02-17T12:43:00","leftoverCandy",FALSE
"Submit","848b86021195b1ed967e333883d2175d",2730,"S062","ITAP; Python",2084,"2016-02-17T12:43:00","leftoverCandy",FALSE
"Submit","b106569518f3df90c210e9eca77b7583",2731,"S062","ITAP; Python",1324,"2016-02-17T12:44:00","howManyEggCartons",FALSE
"Submit","921b606f5b36d7e6a8f9da5494abd1f7",2732,"S062","ITAP; Python",1749,"2016-02-17T12:44:00","leftoverCandy",TRUE
"Submit","ebb97ee48053ff731303dcc85d2ee127",2733,"S062","ITAP; Python",1325,"2016-02-17T12:45:00","howManyEggCartons",FALSE
"Submit","47194d137bffc9615913643581e0d686",2734,"S062","ITAP; Python",2085,"2016-02-17T12:45:00","howManyEggCartons",FALSE
"Submit","f1fe765072d214a87125f7931c33541b",2735,"S062","ITAP; Python",2086,"2016-02-17T12:48:00","howManyEggCartons",FALSE
"Submit","4f7ec1a269166539ebbce05a10e9dfb7",2736,"S062","ITAP; Python",2087,"2016-02-17T12:48:00","howManyEggCartons",FALSE
"Submit","e576bf27b1f901c6add688dfa1a566ed",2737,"S062","ITAP; Python",2088,"2016-02-17T12:49:00","howManyEggCartons",FALSE
"Submit","66fc54a41ec21f3a9844fe4c184f95e1",2738,"S062","ITAP; Python",2089,"2016-02-17T12:50:00","kthDigit",FALSE
"Submit","778b2ffc313ff5a6bbb9246a0f52ddfd",2739,"S062","ITAP; Python",2090,"2016-02-17T12:51:00","kthDigit",FALSE
"Submit","aba7e90fa1019b98845a7c254a57fd51",2740,"S062","ITAP; Python",2091,"2016-02-17T12:51:00","kthDigit",FALSE
"X-HintRequest","799baaa6a2ebe49824c10ba88d6a05e5",2741,"S062","ITAP; Python",2091,"2016-02-17T12:52:00","kthDigit",FALSE
"Submit","b741efacc89a0b0efbaef1df97ce0336",2742,"S062","ITAP; Python",2092,"2016-02-17T12:52:00","kthDigit",FALSE
"Submit","3a52815de910764846f9a25b05a8ef56",2743,"S062","ITAP; Python",2093,"2016-02-17T12:53:00","kthDigit",FALSE
"Submit","55a1e2b9f75249b3a6a4c1a21623ddca",2744,"S062","ITAP; Python",2094,"2016-02-17T12:56:00","kthDigit",FALSE
"Submit","7841ae3af99e4ce380bf2fe573772752",2745,"S062","ITAP; Python",2095,"2016-02-17T12:56:00","kthDigit",FALSE
"Submit","ac734380f7d642bde03de55be85cacda",2746,"S062","ITAP; Python",2096,"2016-02-17T12:57:00","kthDigit",FALSE
"Submit","774edfc86e7fe8d96780527816c3104b",2747,"S062","ITAP; Python",2097,"2016-02-17T12:59:00","kthDigit",FALSE
"Submit","cc1117cabd59df3ecf396c1b892dc096",2748,"S062","ITAP; Python",2098,"2016-02-17T13:00:00","kthDigit",FALSE
"Submit","c2972d9514f93cb20a2f40586595188c",2749,"S062","ITAP; Python",2099,"2016-02-17T13:00:00","kthDigit",FALSE
"Submit","b578ff54c9db8e67188c9f6776cbf59a",2750,"S062","ITAP; Python",2100,"2016-02-17T13:00:00","kthDigit",FALSE
"Submit","c6fe92924a5e2f19c7a220aab7a178c4",2751,"S062","ITAP; Python",2101,"2016-02-17T13:01:00","kthDigit",FALSE
"Submit","6e97f0568a49129ee1ebfb510bc24a25",2752,"S062","ITAP; Python",2099,"2016-02-17T13:01:00","kthDigit",FALSE
"X-HintRequest","7f5266ed4ff635d898315361d6c2054a",2753,"S062","ITAP; Python",2099,"2016-02-17T13:01:00","kthDigit",FALSE
"Submit","c7d8e8735342ab927872d8d1628a216c",1158,"S065","ITAP; Python",876,"2016-01-26T21:16:00","oneToN",FALSE
"Submit","4b09d0eec8448dd179b73969f452d3bd",1159,"S065","ITAP; Python",877,"2016-01-26T21:17:00","oneToN",FALSE
"Submit","d6e8713ff898ba4140aca6f528cd42e8",1160,"S065","ITAP; Python",878,"2016-01-26T21:17:00","oneToN",FALSE
"Submit","f937db66298b910e58ab9706437d0ecb",1161,"S065","ITAP; Python",879,"2016-01-26T21:17:00","oneToN",FALSE
"Submit","eb4aa0b7998dda5a3a2b680583482f0f",2501,"S072","ITAP; Python",11,"2016-02-17T03:00:00","helloWorld",TRUE
"Submit","7353f4221fb01e5de2f03fc7c8b5be21",2502,"S072","ITAP; Python",1916,"2016-02-17T03:00:00","helloWorld",FALSE
"Submit","15cc2edc2d3fec2c7a6b8f7da6ac4e20",2503,"S072","ITAP; Python",39,"2016-02-17T03:01:00","raiseToPower",TRUE
"Submit","54eac2994409820149122c91205155a7",2504,"S072","ITAP; Python",1917,"2016-02-17T03:01:00","doubleX",TRUE
"Submit","ac5270552f1ea526cc16f71cc0c33ad1",2505,"S072","ITAP; Python",1918,"2016-02-17T03:05:00","convertToDegrees",FALSE
"Submit","aca84cb0dea24b9988fc676e560383aa",2507,"S072","ITAP; Python",1920,"2016-02-17T03:07:00","convertToDegrees",FALSE
"Submit","d67c2d75e35a7b50607180bb3596681b",2508,"S072","ITAP; Python",1921,"2016-02-17T03:07:00","convertToDegrees",FALSE
"Submit","b56999dee918070449ea33243054e50c",2509,"S072","ITAP; Python",1922,"2016-02-17T03:07:00","convertToDegrees",FALSE
"Submit","e9016b11de8d3f77dc344db9dd017a4f",2512,"S072","ITAP; Python",1727,"2016-02-17T03:08:00","convertToDegrees",TRUE
"Submit","8fb7ad077eb16e9358834e4cef4d0753",2513,"S072","ITAP; Python",1925,"2016-02-17T03:08:00","convertToDegrees",FALSE
"Submit","bc2ef572d40b229732a1ba05c1941122",2514,"S072","ITAP; Python",1926,"2016-02-17T03:09:00","convertToDegrees",TRUE
"Submit","243f44881f6643d55813dd14f54dbdfb",2515,"S072","ITAP; Python",1927,"2016-02-17T03:10:00","isPunctuation",FALSE
"Submit","65457aff21950e09cac3d3685b238b7d",2516,"S072","ITAP; Python",1928,"2016-02-17T03:10:00","isPunctuation",FALSE
"Submit","915c1375ac4e439c761cae8f66d835e3",2517,"S072","ITAP; Python",1929,"2016-02-17T03:14:00","findRoot",TRUE
"Submit","feff922da37fa02e4098fec0af269300",2524,"S072","ITAP; Python",957,"2016-02-17T03:21:00","intToFloat",TRUE
"Submit","a1ab1840cad69374c9d3215583beb61e",2539,"S072","ITAP; Python",1749,"2016-02-17T03:29:00","leftoverCandy",TRUE
"Submit","fc8fe5ff301cf891604ff0598514acc6",2558,"S072","ITAP; Python",1948,"2016-02-17T03:40:00","howManyEggCartons",FALSE
"Submit","35c73b9d292cf9ddead4b6818b11c3c6",2559,"S072","ITAP; Python",1949,"2016-02-17T03:40:00","howManyEggCartons",FALSE
"Submit","30d06c893158ab82172043842fd55526",2560,"S072","ITAP; Python",1950,"2016-02-17T03:40:00","howManyEggCartons",FALSE
"Submit","754ca583bb7c7e20166c23ada8b0e691",2563,"S072","ITAP; Python",1952,"2016-02-17T03:41:00","howManyEggCartons",FALSE
"Submit","129f75b2154faa5b5ea020b8f99ac116",2572,"S072","ITAP; Python",1960,"2016-02-17T03:43:00","howManyEggCartons",FALSE
"Submit","f78acdfb9ab94cc32e6dd6ee2fe45487",2574,"S072","ITAP; Python",1961,"2016-02-17T03:44:00","howManyEggCartons",FALSE
"Submit","30266f6a20d442bfbc2e99b4c4cb74c1",2598,"S072","ITAP; Python",1976,"2016-02-17T03:57:00","kthDigit",FALSE
"Submit","b3cd96301882b092d4e73fe9d0d324b1",2618,"S072","ITAP; Python",1996,"2016-02-17T04:13:00","nearestBusStop",FALSE
"Submit","67ff2d384f601dfa4add9f17698e7342",2621,"S072","ITAP; Python",1999,"2016-02-17T04:14:00","nearestBusStop",TRUE
"Submit","926dec2ab5b9f3b9efb5236808d37325",2630,"S072","ITAP; Python",407,"2016-02-17T04:21:00","backwardsCombine",TRUE
"Submit","2e3f5625947e8cebbe80d3285987b194",2634,"S072","ITAP; Python",409,"2016-02-17T04:33:00","firstAndLast",TRUE
"Submit","a1f21290e329ecdba38ae582cb3477ef",2638,"S072","ITAP; Python",2009,"2016-02-17T04:51:00","singlePigLatin",FALSE
"Submit","6725f8639875cee26946611121774f72",2639,"S072","ITAP; Python",2010,"2016-02-17T04:52:00","singlePigLatin",FALSE
"Submit","c2dd5c3295afec1c6f554e89a66995b2",2640,"S072","ITAP; Python",2011,"2016-02-17T04:52:00","singlePigLatin",TRUE
"Submit","ee7a0fe440de2aa31a406d4e42d42e7d",2643,"S072","ITAP; Python",1616,"2016-02-17T05:01:00","overNineThousand",TRUE
"Submit","d7d6ad71e67646a1f5544c72ad91e9d1",2644,"S072","ITAP; Python",2013,"2016-02-17T05:03:00","hasTwoDigits",FALSE
"Submit","4d45f4bc7bb8068dfc870d8a22f70ae5",2645,"S072","ITAP; Python",2014,"2016-02-17T05:03:00","hasTwoDigits",TRUE
"Submit","2faf2296c48dab9bcbd612943e65de82",2646,"S072","ITAP; Python",2015,"2016-02-17T05:07:00","canDrinkAlcohol",FALSE
"Submit","9200c34dec8d128f55e1e4f9956521a9",2647,"S072","ITAP; Python",2016,"2016-02-17T05:07:00","canDrinkAlcohol",FALSE
"Submit","f6f90751c4658157a8de5627ef059e79",2648,"S072","ITAP; Python",2017,"2016-02-17T05:07:00","canDrinkAlcohol",FALSE
"Submit","5c39ef2522d5bf0ff53ceb6db4bd04fd",2649,"S072","ITAP; Python",2018,"2016-02-17T05:07:00","canDrinkAlcohol",TRUE
"Submit","cedafa78463b84c466c90aefc8743689",2664,"S072","ITAP; Python",2032,"2016-02-17T05:37:00","isSubstring",FALSE
"Submit","7a177d86922c95805f84dae4178a9a57",2666,"S072","ITAP; Python",2034,"2016-02-17T05:38:00","isSubstring",FALSE
"Submit","256ecd45293b4f6d5e55fb255bc27c07",2667,"S072","ITAP; Python",2035,"2016-02-17T05:41:00","isSubstring",FALSE
"Submit","229b701ca4377b21f915a359d3695a6d",2668,"S072","ITAP; Python",2036,"2016-02-17T05:41:00","isSubstring",FALSE
"Submit","8c7f58cee7cf41b0b33671095b1930cf",2669,"S072","ITAP; Python",2037,"2016-02-17T05:42:00","isSubstring",TRUE
"Submit","38b32ad2765fbed8e2ca67b489980dd9",2671,"S072","ITAP; Python",2038,"2016-02-17T05:49:00","oneToN",FALSE
"Submit","fdb60c0553154ccbeceaf02fd7cd9689",2672,"S072","ITAP; Python",2039,"2016-02-17T05:50:00","oneToN",TRUE
"Submit","5a0d3935cfc1ed77e8da98ff5e7e5c7b",2673,"S072","ITAP; Python",2040,"2016-02-17T06:02:00","carefulSquareRoot",FALSE
"Submit","9d01c876e54b50fc413c5c45a8c62eb0",2674,"S072","ITAP; Python",2041,"2016-02-17T06:03:00","carefulSquareRoot",FALSE
"Submit","6d85fb64f5183d33f1707c49e68bc09d",2675,"S072","ITAP; Python",2042,"2016-02-17T06:05:00","carefulSquareRoot",FALSE
"Submit","a210da53fda13b87d2cdbbea742ee465",2676,"S072","ITAP; Python",2042,"2016-02-17T06:07:00","carefulSquareRoot",FALSE
"Submit","6344c64b8e0d72fa7c054ef263e255e6",2677,"S072","ITAP; Python",2043,"2016-02-17T06:07:00","carefulSquareRoot",FALSE
"Submit","8c4c96de460b3bca2c22b24e58845061",2678,"S072","ITAP; Python",2044,"2016-02-17T06:07:00","carefulSquareRoot",TRUE
"Submit","7c27f32fac36db28548b8f489b89ab16",2679,"S072","ITAP; Python",2045,"2016-02-17T06:09:00","castString",FALSE
"Submit","b1c483ea8e111fdd0c301b5def94da2b",2680,"S072","ITAP; Python",2046,"2016-02-17T06:09:00","castString",TRUE
"Submit","e4c3605b383f84e2c64a79357b8f4a86",2681,"S072","ITAP; Python",2047,"2016-02-17T06:12:00","stockChange",TRUE
"Submit","1e71e861974fbb568deb40d2be233ba2",1650,"S074","ITAP; Python",11,"2016-02-11T16:14:00","helloWorld",TRUE
"Submit","ea7773384cbabdef0a781a6e27899d9d",1651,"S074","ITAP; Python",232,"2016-02-11T16:15:00","doubleX",TRUE
"Submit","1b602f18d83bc9a0bbfd309aae28e1af",1652,"S074","ITAP; Python",236,"2016-02-11T16:15:00","raiseToPower",TRUE
"Submit","b49ea6724f735d435fa5d3d28af59c3c",1653,"S074","ITAP; Python",1281,"2016-02-11T16:16:00","convertToDegrees",FALSE
"X-HintRequest","92f5e9d6311d1837d07e8b7322d695cc",1654,"S074","ITAP; Python",1281,"2016-02-11T16:17:00","convertToDegrees",FALSE
"Submit","e33c3887c9853ea764d33daca61e5bc2",1568,"S082","ITAP; Python",1220,"2016-02-09T20:18:00","helloWorld",FALSE
"Submit","8dfad747805c48f593d7d2c89acaa6c9",1569,"S082","ITAP; Python",1221,"2016-02-09T20:18:00","helloWorld",FALSE
"Submit","816ac8b3032cafdf249d04a834304e2c",1570,"S082","ITAP; Python",1222,"2016-02-09T20:18:00","helloWorld",FALSE
"Submit","85c08c6538fa1780c6338a62e0729a0b",1571,"S082","ITAP; Python",1223,"2016-02-09T20:19:00","helloWorld",FALSE
"X-HintRequest","0dd59af7272cd0b9ed8d8fc53350a1a2",1572,"S082","ITAP; Python",1223,"2016-02-09T20:19:00","helloWorld",FALSE
"Submit","5f034c8fe6fe52c508963f6fc79c9203",1573,"S082","ITAP; Python",11,"2016-02-09T20:20:00","helloWorld",TRUE
"Submit","a2cb624053068d8f8080aea730510084",1574,"S082","ITAP; Python",1224,"2016-02-09T20:20:00","helloWorld",FALSE
"X-HintRequest","162a96f9f97043ccfab6972be6d3389b",1575,"S082","ITAP; Python",1224,"2016-02-09T20:20:00","helloWorld",FALSE
"Submit","d2bc1225a435a619fbb83ff160157e36",1916,"S085","ITAP; Python",11,"2016-02-13T22:09:00","helloWorld",TRUE
"Submit","9cb040ab8d0905f557b879b16510b723",1917,"S085","ITAP; Python",232,"2016-02-13T22:09:00","doubleX",TRUE
"Submit","05766d13728680f8d208967cc2843b8e",1918,"S085","ITAP; Python",763,"2016-02-13T22:10:00","raiseToPower",TRUE
"Submit","36af53ebc440c3b270fa37d1939a598f",1919,"S085","ITAP; Python",1497,"2016-02-13T22:12:00","convertToDegrees",FALSE
"Submit","f63e5d98dc5cf20cb4c59aea8d042efd",1920,"S085","ITAP; Python",1498,"2016-02-13T22:16:00","findRoot",TRUE
"Submit","bd6ba00e4eff5c8ae03b65f83bbbc33a",1921,"S085","ITAP; Python",912,"2016-02-13T22:17:00","leftoverCandy",TRUE
"Submit","d491b08124c568f9aa650f0c621658bb",1922,"S085","ITAP; Python",1038,"2016-02-13T22:17:00","intToFloat",TRUE
"Submit","1e9fb21160f79e628d56b76d92366f2e",1923,"S085","ITAP; Python",1364,"2016-02-13T22:17:00","intToFloat",TRUE
"Submit","3b8c100d29717215a7d0b69df984fdce",1924,"S085","ITAP; Python",1324,"2016-02-13T22:19:00","howManyEggCartons",FALSE
"Submit","138fe1b9aaa052dc1153bbb1de9b97c8",1925,"S085","ITAP; Python",1499,"2016-02-13T22:20:00","howManyEggCartons",FALSE
"Submit","e368253b91e47f993a03629de7b30030",1926,"S085","ITAP; Python",111,"2016-02-13T22:22:00","kthDigit",FALSE
"Submit","e80762327e99b332fe68b442bb004036",1927,"S085","ITAP; Python",1500,"2016-02-13T22:24:00","kthDigit",FALSE
"Submit","df550cac2d5f2190c7116d8c80b96926",1928,"S085","ITAP; Python",111,"2016-02-13T22:27:00","kthDigit",FALSE
"Submit","8079d579c12ed808c4ff4a46f2444c51",1929,"S085","ITAP; Python",1501,"2016-02-13T22:27:00","kthDigit",FALSE
"Submit","9688ff412e968c49c0a7177c2cf20556",1930,"S085","ITAP; Python",1502,"2016-02-13T22:33:00","kthDigit",FALSE
"Submit","2af376c274bf394339e7eb23c55cb0ba",1931,"S085","ITAP; Python",1503,"2016-02-13T22:33:00","kthDigit",FALSE
"Submit","20a33fd8dbcdd839e6a3bc9d723444e9",1932,"S085","ITAP; Python",1504,"2016-02-13T22:42:00","kthDigit",TRUE
"Submit","0b25548ccfd2538a132bc1fa93da0cca",1694,"S089","ITAP; Python",1317,"2016-02-12T16:24:00","raiseToPower",TRUE
"X-HintRequest","536b2d49abbbc0dc5741a40a07b1c529",1695,"S089","ITAP; Python",1318,"2016-02-12T18:15:00","convertToDegrees",FALSE
"Submit","720f816aabc804ba3c1841de868e9a5b",1696,"S089","ITAP; Python",1319,"2016-02-12T18:16:00","convertToDegrees",FALSE
"Submit","53ae74cfbb0c5c81685bee73614777ac",1697,"S089","ITAP; Python",1320,"2016-02-12T18:16:00","convertToDegrees",FALSE
"Submit","cf17c5c021cfe2f3870598aacdb109ff",1698,"S089","ITAP; Python",1321,"2016-02-12T18:18:00","isPunctuation",FALSE
"Submit","e6e554fa5efa40680f9bf87f4dd7df0c",1699,"S089","ITAP; Python",1322,"2016-02-12T18:19:00","intToFloat",TRUE
"Submit","dc7b11c071c13d7dac4574b69c459de6",1700,"S089","ITAP; Python",912,"2016-02-12T18:20:00","leftoverCandy",TRUE
"Submit","879ad7030c4d88f93d7b9f8be75e7e44",1701,"S089","ITAP; Python",1323,"2016-02-12T18:20:00","howManyEggCartons",FALSE
"Submit","364ed90ca1db803f9c09cb3a86c7aace",1702,"S089","ITAP; Python",1324,"2016-02-12T18:21:00","howManyEggCartons",FALSE
"Submit","ea2972b3fbce3cc7bb1c724add14bdcc",1703,"S089","ITAP; Python",1325,"2016-02-12T18:21:00","howManyEggCartons",FALSE
"Submit","e9f2f7c62fefc9f488525c5cdc1c1bc3",1704,"S089","ITAP; Python",1323,"2016-02-12T18:22:00","howManyEggCartons",FALSE
"Submit","dd2fec8fc9d6d5d78636ac3d2d04eedb",1705,"S089","ITAP; Python",1326,"2016-02-12T18:22:00","howManyEggCartons",FALSE
"X-HintRequest","e47e0f637ccda76fe23fd08883659187",1706,"S089","ITAP; Python",1326,"2016-02-12T18:28:00","howManyEggCartons",FALSE
"Submit","350f05bd8dc3822976748b0d95032035",1707,"S089","ITAP; Python",1323,"2016-02-12T18:29:00","howManyEggCartons",FALSE
"Submit","453beb97b875daa8984a690d20e8d4af",1708,"S089","ITAP; Python",1324,"2016-02-12T18:29:00","howManyEggCartons",FALSE
"Submit","5212a614df063c7a6109f2550fa62b7f",1709,"S089","ITAP; Python",1327,"2016-02-12T18:29:00","howManyEggCartons",FALSE
"Submit","752c06ef604b06146bee72b0ad276339",1710,"S089","ITAP; Python",1324,"2016-02-12T18:30:00","howManyEggCartons",FALSE
"Submit","418336eeb553d0b36bcf65828b98e702",1711,"S089","ITAP; Python",1328,"2016-02-12T18:34:00","howManyEggCartons",FALSE
"Submit","4255d8001256864f4a0ea0f9a8399f67",1712,"S089","ITAP; Python",1329,"2016-02-12T18:35:00","kthDigit",FALSE
"Submit","ce69945c217ed31575b67e800d19cb4f",1713,"S089","ITAP; Python",1330,"2016-02-12T18:36:00","kthDigit",FALSE
"Submit","b7dbf24103e355407b801fbabc63a516",1714,"S089","ITAP; Python",1331,"2016-02-12T18:36:00","kthDigit",FALSE
"Submit","4135dbd2a60647deceec360e2f37100b",1715,"S089","ITAP; Python",1332,"2016-02-12T18:41:00","nearestBusStop",FALSE
"Submit","00cc3f6bfb09906f1bf9deaf57a84d29",1716,"S089","ITAP; Python",1333,"2016-02-12T18:41:00","nearestBusStop",FALSE
"Submit","ebaaf06ef0c962b4daecfebcd49248dd",1717,"S089","ITAP; Python",1334,"2016-02-12T18:43:00","backwardsCombine",FALSE
"Submit","5c35e852419e704924eac72ddaea90f1",1718,"S089","ITAP; Python",1335,"2016-02-12T18:44:00","backwardsCombine",FALSE
"Submit","92e59fb8b5a178f9c1f334c75fa13c54",1719,"S089","ITAP; Python",1336,"2016-02-12T18:44:00","backwardsCombine",FALSE
"Submit","4ebe839d308957fd93f0829e7df72b89",1720,"S089","ITAP; Python",1337,"2016-02-12T18:45:00","backwardsCombine",FALSE
"Submit","058b4d9b4a50c9c0cb6fdbc117666fae",1721,"S089","ITAP; Python",782,"2016-02-12T18:46:00","backwardsCombine",TRUE
"Submit","233e6b4a1e0e76f75fdbf85f9d7e3154",1722,"S089","ITAP; Python",1338,"2016-02-12T18:53:00","firstAndLast",FALSE
"Submit","86924a5bc894fa848af9eb2e2199e594",1723,"S089","ITAP; Python",1339,"2016-02-12T18:53:00","firstAndLast",FALSE
"Submit","2c3b4b4d8cdf35f346659577e550c637",1724,"S089","ITAP; Python",1340,"2016-02-12T18:53:00","firstAndLast",FALSE
"Submit","dee8bfb94c74dd825176be50dc2002bf",1725,"S089","ITAP; Python",1341,"2016-02-12T18:53:00","firstAndLast",FALSE
"Submit","492b37d9a6a908fb30cb8498e2846113",1726,"S089","ITAP; Python",1341,"2016-02-12T18:54:00","firstAndLast",FALSE
"Submit","2db753fcba4cd06b8e3ecf5dbfa9b748",1727,"S089","ITAP; Python",1342,"2016-02-12T18:54:00","firstAndLast",FALSE
"Submit","7098ec967c68835b3f5f0c14fef27d2d",1728,"S089","ITAP; Python",1343,"2016-02-12T18:56:00","firstAndLast",FALSE
"Submit","2c95a6264dadc33ac10f0edfc521177e",1729,"S089","ITAP; Python",1344,"2016-02-12T18:58:00","firstAndLast",FALSE
"X-HintRequest","77a37a846e55d8e598c28261c09253aa",1730,"S089","ITAP; Python",1344,"2016-02-12T19:01:00","firstAndLast",FALSE
"Submit","3fd1568047f62afdfd9a84946cfa35be",1731,"S089","ITAP; Python",1344,"2016-02-12T20:06:00","firstAndLast",FALSE
"Submit","a656f8e1879943b7a8adf8448de24e2e",1732,"S089","ITAP; Python",1345,"2016-02-12T20:06:00","firstAndLast",FALSE
"X-HintRequest","f373fb3f478d7aa597612ebb08507c31",1733,"S089","ITAP; Python",1346,"2016-02-12T20:07:00","firstAndLast",FALSE
"Submit","845f4a3ac91b1c75b70fd481a606f843",1734,"S089","ITAP; Python",1347,"2016-02-12T20:09:00","firstAndLast",FALSE
"Submit","9c192079220074aab6e20be51a458260",1735,"S089","ITAP; Python",1348,"2016-02-12T20:09:00","firstAndLast",FALSE
"Submit","2582d772149b62466baf2e9233fc9857",1736,"S089","ITAP; Python",1349,"2016-02-12T20:11:00","firstAndLast",FALSE
"Submit","a48beb5c58e61e5d1e93c5d3a3310a6b",1737,"S089","ITAP; Python",1348,"2016-02-12T20:11:00","firstAndLast",FALSE
"Submit","d89ccf5636ca66765d9f01cef946e38d",1738,"S089","ITAP; Python",1350,"2016-02-12T20:11:00","firstAndLast",FALSE
"Submit","d4f643a1e27fa550e7eabcbc8b6f2b6f",1739,"S089","ITAP; Python",1351,"2016-02-12T20:12:00","firstAndLast",FALSE
"Submit","8ff3c2397a16c3a51c31c45619bdaf75",1740,"S089","ITAP; Python",1352,"2016-02-12T20:17:00","firstAndLast",FALSE
"X-HintRequest","7ef1bf6c56068d052d172f44b425976d",1741,"S089","ITAP; Python",1353,"2016-02-12T20:18:00","firstAndLast",FALSE
"Submit","ca4c1a4dfa1c5d8118c94127c5c908c1",1742,"S089","ITAP; Python",1354,"2016-02-12T20:19:00","firstAndLast",FALSE
"Submit","6349c865ef36d25f7d9c5aebbbc2721a",1743,"S089","ITAP; Python",1355,"2016-02-12T20:20:00","firstAndLast",FALSE
"Submit","adf2e4e8b074a789eefc78225776c948",1744,"S089","ITAP; Python",1356,"2016-02-12T20:20:00","firstAndLast",FALSE
"Submit","fe5aa7b7246265955dfce59cb3adaae6",1745,"S089","ITAP; Python",1357,"2016-02-12T20:20:00","firstAndLast",FALSE
"Submit","d1be9b6db1d1d906bd9f47e7283db5c7",1746,"S089","ITAP; Python",1358,"2016-02-12T20:21:00","firstAndLast",FALSE
"Submit","170f0779980771a544d1de938fede6d4",1747,"S089","ITAP; Python",1359,"2016-02-12T20:21:00","firstAndLast",FALSE
"Submit","3b4b2b0398ecc9139c335c2c24eebb23",1748,"S089","ITAP; Python",1360,"2016-02-12T20:21:00","firstAndLast",FALSE
"Submit","278aa0f50d87c9bbd232b22d885f60b4",1866,"S089","ITAP; Python",1450,"2016-02-13T17:29:00","firstAndLast",FALSE
"Submit","6edbfbfe8ce9ba3b82db6f1a9f0d080c",1867,"S089","ITAP; Python",1451,"2016-02-13T17:32:00","singlePigLatin",FALSE
"Submit","3aba451551ee43269751a4f0d24176c4",1868,"S089","ITAP; Python",1452,"2016-02-13T17:35:00","singlePigLatin",FALSE
"Submit","42d26a6b5b11d9c48f93384d43983922",1869,"S089","ITAP; Python",1453,"2016-02-13T17:35:00","singlePigLatin",FALSE
"X-HintRequest","a4afd4cd2c912b421666f1edb0b1ad6d",1870,"S089","ITAP; Python",1454,"2016-02-13T17:35:00","singlePigLatin",FALSE
"Submit","6603f54c95a4d3bf4d6270e44df2b09f",1871,"S089","ITAP; Python",1423,"2016-02-13T17:37:00","overNineThousand",TRUE
"Submit","35e1a4e91ab3ef612ac0ee24f949d11d",1872,"S089","ITAP; Python",1455,"2016-02-13T17:43:00","hasTwoDigits",FALSE
"Submit","20eb991e6edcece76eefeb994fb14aa1",1873,"S089","ITAP; Python",1456,"2016-02-13T17:45:00","hasTwoDigits",FALSE
"Submit","c8b2af060c300f8de5c0cd84e1c7ff11",1874,"S089","ITAP; Python",1457,"2016-02-13T17:47:00","hasTwoDigits",FALSE
"Submit","3a56ed529bc203e778c23e297e3323c7",1875,"S089","ITAP; Python",1458,"2016-02-13T17:47:00","hasTwoDigits",FALSE
